hip-angle,knee-angle,ankle-angle,phase
7.209862937,27.86497483,83.07939353,1
6.846097515,27.5955934,80.01487881,1
5.115597353,27.5955934,75.63662892,1
2.619034689,28.06447763,74.00587285,1
2.063794385,28.61105276,73.17518842,1
1.212607922,29.43440283,72.93206603,1
1.960954885,27.6670759,72.83188763,1
3.279494801,26.64856049,72.75184621,1
4.079649298,26.53518024,73.10549775,1
4.212014975,25.08717518,72.70455467,1
4.545137679,25.08717518,72.46628185,1
7.216497723,23.87528085,73.94297096,1
10.2875783,20.5395586,75.01858079,1
9.724691635,21.17716848,76.87925772,1
8.35866949,21.91169959,78.331226,1
10.63852401,20.34134041,79.36410442,1
10.54043836,21.08550815,80.97363159,1
11.22587901,20.31663088,80.20475433,1
9.654445935,20.44954761,79.42248085,1
10.6513893,20.44954761,79.42248085,1
10.6513893,19.81253772,79.48893086,1
9.951330784,20.33861168,79.64416353,1
9.494176872,20.15624267,79.64416353,1
9.494176872,20.39547978,80.50785307,1
9.301565368,19.92476456,80.50785307,1
7.740288545,21.89833143,81.91877575,1
7.294788746,22.8468139,83.42990241,1
10.15047107,21.60721792,82.7289033,1
8.474569626,22.33871842,82.81876797,1
7.425373279,23.1510478,81.92787464,1
7.992151306,22.12194197,80.48414854,1
8.122986143,21.19506089,78.62519701,1
8.973062434,21.67904041,78.99040434,1
8.818795113,22.50132311,78.69597248,1
9.18537733,22.50132311,78.69597248,1
10.00846331,21.94543136,78.60051496,1
12.07055149,19.83960493,77.8644676,1
15.78581656,17.09775516,77.13045348,1
16.32690549,17.54617775,77.8365566,1
13.857822,18.59262098,77.06863261,1
9.819507522,22.44128359,77.88870688,1
8.938485107,24.01734151,79.6021302,1
8.944128343,22.75430924,79.0127746,1
8.658868971,21.99112992,78.62819624,1
8.609333101,22.36973088,78.62819624,1
8.609333101,22.36973088,78.62819624,1
8.938485107,22.36973088,78.62819624,1
9.516539904,22.83473238,79.65548875,1
9.975564005,22.37570827,79.65548875,1
9.18727919,22.83473238,79.65548875,1
9.646303291,22.37570827,79.65548875,1
9.815691651,21.82174156,78.62819624,1
11.18129042,21.83045011,79.0127746,1
12.39025463,21.27806051,79.0127746,1
13.64163984,20.35582731,79.0127746,1
13.64163984,20.35582731,79.0127746,1
12.71940664,22.03737497,79.77208906,1
12.71940664,21.65935527,79.42577704,1
13.17378027,21.0634722,79.29179018,1
12.84650761,20.92648979,79.15480777,1
12.05355461,21.64092152,79.40734329,1
11.26463188,22.10432457,79.40734329,1
10.47423483,22.56918093,79.40734329,1
10.0079798,23.42458034,79.79648767,1
9.214841106,24.14968572,79.36410442,1
8.203364719,25.15930192,79.36410442,1
8.601384859,25.08868267,79.36410442,1
8.063246166,25.62682136,79.36410442,1
9.189308788,25.15930192,79.36410442,1
9.512882773,25.15930192,79.36410442,1
9.512882773,25.15930192,80.02228738,1
9.185546012,25.15930192,80.02228738,1
9.324544312,24.6929241,79.3486107,1
8.860048074,25.54642967,79.73573846,1
9.398898468,24.74674821,80.15046564,1
10.19892498,24.27786398,80.7931798,1
11.79114723,23.34401096,80.7931798,1
11.8779231,23.2572351,80.7931798,1
11.8779231,23.2572351,80.7931798,1
11.8779231,23.2572351,80.7931798,1
11.40796964,23.72718855,80.7931798,1
9.805623562,24.6711654,80.7931798,1
9.878702684,24.59432351,80.7931798,1
9.947128691,23.81283234,81.0955609,1
9.147080385,24.6711654,82.10748847,1
8.961184622,24.19851799,82.10748847,1
9.567541835,24.01827691,82.24228837,1
10.49731935,23.08272459,81.60065254,1
12.2180896,22.0664845,81.31859716,1
10.63671082,22.80278624,81.48768023,1
8.931149082,23.36185894,80.28790151,1
7.526342223,21.96724341,76.91619309,1
7.714922813,20.95746387,75.73378617,1
5.440332031,22.94524348,75.80508473,1
5.616981394,23.05699326,75.01633159,1
5.634990513,23.89260563,73.85386407,1
6.768787727,23.52106107,73.58875118,1
6.681552268,24.34108994,74.7448813,1
8.760278,25.03978432,77.74782595,1
9.3186981,23.83606805,78.17106652,1
10.5022411,21.05540189,77.61136717,1
10.7312958,20.50191979,77.92786265,1
10.24428813,20.46131507,78.38571034,1
11.16345177,20.17065341,77.99943628,1
11.63086561,18.68861656,77.6720329,1
10.61005825,19.44953452,78.06307487,1
10.60441501,19.8373902,78.45093056,1
12.34355641,18.91349014,79.5711077,1
10.43620836,19.30867293,80.02228738,1
9.454284643,20.05759472,80.11302621,1
8.407071305,20.68450794,77.99587188,1
7.16905138,20.93314724,75.49409847,1
7.247107627,21.17652904,74.45721128,1
8.337179219,20.45132378,74.19748605,1
8.291099948,20.53764496,73.32825033,1
8.970850442,20.45132378,73.58472032,1
11.97405672,16.93866392,74.50028673,1
12.19193003,16.76255446,76.66870259,1
11.35722851,18.07278058,78.47488659,1
11.08028219,18.75754578,78.49768661,1
10.11720374,19.33912899,78.74482614,1
11.26553006,19.3133912,79.79364892,1
11.08416025,18.22410974,79.86425027,1
12.22498648,17.13987785,80.54705364,1
12.64523006,15.91910958,80.38605187,1
12.33102699,16.14706622,80.01967527,1
10.47078207,15.90710512,80.25076362,1
10.86033864,14.89737115,80.03262302,1
8.16523637,17.9754955,80.72485027,1
5.748170434,20.63434934,82.04930725,1
4.986257096,20.88761483,80.2812078,1
6.415172159,21.303095,80.15175033,1
6.415172159,20.94560257,79.08815479,1
6.947960816,22.03722791,79.05447976,1
6.265063143,22.62737816,77.69517397,1
6.558769219,22.71648506,77.78428087,1
9.48164148,19.78622555,77.43094236,1
12.16387137,18.13838947,78.04453759,1
14.76846543,18.16483926,78.62244978,1
11.00576662,20.16424066,78.52644723,1
9.906867757,21.4252938,79.3486107,1
11.11808778,21.65168591,81.04243141,1
13.40199624,19.31384369,80.34273316,1
11.68936918,19.97784725,80.65812953,1
11.21491468,20.8385758,81.65358615,1
10.70160878,19.97784725,81.9817621,1
11.32397212,18.88357804,81.11703564,1
11.32397212,18.88357804,80.50785307,1
10.23819767,19.62348743,81.14320824,1
10.69085647,19.54713677,81.53266666,1
10.34698713,19.54713677,80.90821422,1
10.34698713,19.93324586,81.29432332,1
10.45516028,19.82507271,81.21710533,1
11.38025943,19.2438429,81.21710533,1
11.84965226,19.02509907,81.46775434,1
12.64593998,18.55763767,82.16942476,1
10.48708817,20.81966149,78.68203098,0
9.890122252,19.96199353,77.80740052,0
10.64921966,17.34283339,77.28120637,0
9.026368409,15.89871219,76.12037595,0
6.343923803,15.6883336,75.90999736,0
3.679780603,17.31893843,76.91962541,0
5.709404108,30.41946268,63.75659868,0
8.337292046,35.1382741,59.53917525,0
9.644789111,42.7096129,59.49288592,0
11.84309098,50.46384281,57.09475708,0
12.53116916,54.27635862,56.83960185,0
13.76815122,56.9927733,49.06941036,0
19.12430997,59.47536138,70.52472869,0
21.17931391,60.50294256,77.21079656,0
26.4086999,63.563848,74.38522365,0
28.34385149,65.61094375,75.91579021,0
27.518629,64.67663743,75.18828808,0
27.86325121,65.63787067,71.69474166,0
27.27904439,63.64543935,69.93021934,0
27.98944124,60.91489939,77.95455707,0
27.63433855,57.61597792,79.38034472,0
28.81784603,54.37298005,77.73058679,0
29.16162031,51.24640895,71.05349531,0
29.27982968,49.57990219,69.88345625,0
29.29080294,49.57990219,66.12870862,0
29.40530369,51.5334117,69.24920441,0
28.94004709,52.74808382,71.85167594,0
29.29534125,53.37083951,69.71744091,0
28.81285119,54.93375793,76.25300496,0
27.74981694,58.44636784,77.64957568,0
26.55309463,60.17670147,79.80132775,0
25.0777687,60.61898873,73.16349177,0
23.73177263,59.85966081,70.79627216,0
22.40993406,58.47755445,67.5333296,0
21.6087728,56.96594256,66.62583563,0
20.21441856,55.23062918,67.75246999,0
20.94245633,55.5982922,67.11799117,0
20.94245633,55.5982922,63.46168507,0
20.94245633,54.89864988,65.22485943,0
20.79443105,54.67202962,65.14626445,0
21.66172125,55.5705741,67.27322547,0
21.78219873,54.49706989,74.86366607,0
20.55486915,52.62319345,73.5012125,0
20.70781762,52.344953,74.6302014,0
21.72240641,51.99670874,76.58931014,0
21.386338,50.35056065,74.00937298,0
21.67464912,49.81813988,75.44400011,0
22.17870456,47.0114912,82.80006549,0
22.17870456,43.58066626,79.94650847,0
22.67973512,40.44325754,78.9978395,0
22.8183693,37.43885301,75.12018356,0
24.4859048,37.55092314,74.18591582,0
24.68178704,37.74680539,73.21016963,0
24.30650235,38.68820061,73.52042512,0
23.94899491,38.68820061,70.50243931,0
22.94104978,45.71155982,78.03487116,0
22.43873247,47.89255508,79.71309771,0
21.75213817,49.5370881,80.27503373,0
22.27308082,51.25093737,80.02839539,0
20.92450174,50.38931176,78.74427355,0
19.90752371,50.84278197,80.16051577,0
18.87909326,51.14545289,76.17957818,0
19.25194556,51.70075377,73.18619709,0
19.25194556,51.70075377,74.16458778,0
19.60903523,50.62139577,73.08522978,0
20.124653,50.73131986,71.91493464,0
20.124653,49.06954861,72.89649721,0
21.50425414,49.40475911,71.12101431,0
22.51350977,47.33109614,78.76858173,0
23.55077568,44.89560164,77.70913021,0
25.04639635,42.2892395,73.82639037,0
26.715302,41.06374693,73.289321,0
27.51666721,39.7738599,74.05189085,0
27.86335442,38.58069215,71.25596471,0
28.06724183,38.92365518,71.65556576,0
27.2265605,38.43567939,71.01237591,0
27.2265605,38.91613588,72.13602225,0
27.2265605,38.91613588,72.51131675,0
26.66866007,39.17418628,72.98969592,0
26.87364039,39.87076409,73.46594496,0
27.23593128,40.92620582,74.43836579,0
25.82264077,39.74032669,73.96788562,0
26.037988,39.96445555,73.96788562,0
26.88266194,40.92620582,74.43836579,0
26.17823624,39.74032669,72.96021306,0
25.33086534,39.24855126,73.58141068,0
24.83531902,38.75300493,72.60566449,0
24.33603324,38.59235252,73.92004404,0
23.47733706,39.93540575,74.7903421,0
23.82426058,40.84478619,75.06858282,0
23.31760129,42.73654824,74.19925628,0
20.88472522,42.66889252,79.50852299,0
19.15909484,42.61882554,78.93204204,0
18.6378594,43.37027743,79.51272736,0
17.58658223,42.95099942,78.48867721,0
17.58658223,43.59550972,78.38783781,0
17.43471551,43.0161307,77.9603255,0
17.29438346,42.86701701,78.51564015,0
17.28560182,41.79006418,77.43868732,0
17.80396355,42.09949411,77.41979059,0
17.80396355,42.09949411,77.22975553,0
17.66204648,38.93263657,75.8238973,0
18.17346935,35.64851142,70.04487257,0
19.35112461,34.00957172,69.44753808,0
20.36220911,32.61031139,68.67928693,0
21.21329957,31.89363343,68.07540709,0
21.71889692,30.42914537,67.1008041,0
22.41314225,27.06050782,64.45428654,0
22.05963072,25.04830074,65.23878796,0
21.8742907,23.84619058,66.47434839,0
21.8742907,22.83411371,66.56397764,0
21.51850322,22.83411371,66.56397764,0
21.51850322,23.31815428,68.67262308,0
21.16266084,24.85637272,68.01998951,0
20.66034354,25.36172224,66.24645479,0
19.65071647,27.56980605,70.41344593,0
18.63963197,28.05259142,70.83330948,0
17.9706665,29.24978927,72.69947281,0
17.3098166,32.06943256,73.46594496,0
18.17022865,37.20896377,77.08236724,0
18.17022865,39.17062853,78.70153356,0
18.32645398,39.76877627,78.17960478,0
18.17689897,38.27846839,74.54162554,0
19.03672952,37.42178586,74.1407443,0
19.39454394,35.88597454,76.7465493,0
19.39454394,30.18759583,69.84773622,0
18.67880334,24.22540942,66.87589479,0
19.14666103,20.9910989,63.85019754,0
19.46884356,20.12695246,65.99708524,0
19.61787941,19.11529774,67.05466497,0
19.25978545,18.6127934,66.10436234,0
19.94860388,20.30447371,68.19859051,0
19.08716415,20.80396236,68.29067365,0
19.27578715,21.99266033,68.17081363,0
19.09155699,22.31023962,69.15579841,0
18.58272685,25.29905218,71.06510069,0
18.58272685,28.26267283,73.45875619,0
18.5853311,31.89658435,75.88549986,0
18.41219024,37.35498673,79.29556449,0
18.60006589,43.04402067,81.42008722,0
18.60006589,47.0957045,81.86152474,0
17.44718842,47.66902669,82.87248922,0
17.9627273,51.42671855,81.31163814,0
17.46082293,51.85864152,83.67416142,0
18.32529696,50.22387641,80.10879599,0
20.97129713,53.13187317,81.15172759,0
24.73576579,57.1783268,79.89892922,0
28.31131509,56.44660765,78.69006753,0
30.78414653,52.03465203,74.61639163,0
31.87066348,46.99795597,71.40283253,0
32.15382027,43.22503725,68.0522103,0
31.07981805,35.06806431,66.55280423,0
31.44590723,31.20165926,66.38328432,0
30.71075372,25.83202817,62.4656559,0
28.86840193,21.42745105,63.56227257,0
24.77514057,13.27846772,60.48620706,0
21.92958775,8.055654838,58.63546867,0
20.74608028,5.249354296,57.57576096,0
20.52306517,3.884259497,57.6525565,0
20.30372487,2.996993482,57.98971679,0
20.30372487,2.996993482,57.98971679,0
20.52306517,5.337776752,60.11115976,0
21.83161285,9.966946784,60.00939785,0
22.78922225,12.93926416,59.13257478,0
24.81367793,24.47950002,56.92956272,0
26.01614758,34.41779188,60.03967942,0
27.37113975,45.84539283,55.57151373,0
29.1279486,54.93129602,66.70244852,0
28.74509702,59.40896103,73.63177427,0
26.25024237,59.61831791,73.00183056,0
19.80484688,55.20006968,76.75728259,0
16.67965281,53.14085943,69.06451808,0
15.4948486,53.32760987,57.57959788,0
17.13916893,54.23397409,60.57712793,0
16.02887421,54.77310644,50.79157413,0
10.27025889,51.41727874,61.75587575,0
3.746729357,43.18996668,64.4843471,0
1.08740485,39.85620186,64.69622151,0
0.9152203412,37.57517372,65.15957442,0
1.473692423,34.59387961,64.67421246,0
0.9144152537,37.27315789,61.13257008,0
7.54329749,49.16684981,68.45689603,0
12.66349048,57.94477571,70.23800803,0
17.53628467,60.78493871,52.54572028,0
22.79169547,64.19164911,65.95756621,0
27.24460174,62.75101914,77.21871377,0
29.17844569,57.21454092,77.74745087,0
30.6344971,50.0657503,72.19464979,0
30.32890691,41.96066076,73.986713,0
30.80579299,35.75388725,72.17026577,0
30.53680069,26.43648943,63.25795448,0
27.63788045,19.58815557,60.986036,0
25.37156175,12.33820543,55.6487314,0
25.85186254,11.18740105,52.3100465,0
25.02005831,9.214221889,49.16579697,0
24.79328219,7.852336231,46.14249942,0
24.31014155,7.371365313,46.76525511,0
24.31014155,7.865442931,49.64936455,0
24.31014155,9.867052467,52.68267215,0
25.62199594,13.37966475,54.73217679,0
26.21137802,16.49598848,56.37867363,0
26.68465408,23.39933865,62.13106942,0
27.0468284,32.86070585,65.67470885,0
26.94167702,37.55370227,66.88361284,0
27.67229561,44.41931941,66.20706427,0
26.09407612,48.51972341,71.11264044,0
25.96742844,49.15695245,71.30188344,0
24.12840293,50.49027844,76.99255826,0
22.00069835,50.83166666,77.97559205,0
20.99871903,50.51021759,74.51149856,0
19.64591605,49.44459414,74.27314392,0
17.25469561,47.58847423,71.50771832,0
16.24968482,48.5165475,66.26412466,0
12.56309818,46.37898637,57.39609799,0
10.21687963,45.78656226,54.55813446,0
4.895218575,42.21161247,56.13808002,0
2.161079488,39.55966797,61.36107746,0
1.013392149,38.3600098,59.93897142,0
1.268067065,37.87535199,59.93897142,0
1.703003122,38.60733961,60.62035186,0
2.551445908,38.34921246,61.21854057,0
4.370797038,39.4278022,59.86063088,0
6.81784568,43.26213252,63.70563553,0
12.33256672,49.45703218,60.75775164,0
18.98798364,54.70767982,69.25508797,0
20.68688872,56.73659529,74.82708465,0
24.1222333,56.2156767,73.44572942,0
25.23626365,53.50124391,78.00349459,0
28.72613067,46.28732894,70.07810281,0
29.08536781,40.31756362,65.15837267,0
30.05391476,38.06385282,66.10978114,0
29.95521479,34.18260045,66.9535293,0
30.34216521,30.80233671,66.12662339,0
31.09253743,29.0043887,64.88378678,0
31.5675284,26.91702403,62.87140195,0
31.5675284,23.87258232,63.28399273,0
31.29144396,22.52122224,64.26966271,0
30.81238098,19.94503263,60.10492014,0
28.97571635,17.2604633,58.90122796,0
28.47025281,16.65470716,60.46121774,0
27.27676338,13.17255342,56.51227105,0
26.56357475,10.78337438,54.37546662,0
26.33370815,8.363041652,48.17387439,0
26.33370815,7.354089737,45.16704262,0
26.80713636,8.836469864,47.46332347,0
27.51254715,11.73234679,52.62530679,0
27.74784328,12.61975078,54.03825095,0
28.47025281,18.12100249,57.84189628,0
28.97571635,28.26400415,61.60698058,0
30.07586942,34.71229256,63.43494882,0
29.86078831,41.96958347,66.31306751,0
31.05790582,49.99355408,72.27184965,0
31.21568359,52.68398183,71.44493441,0
29.98515956,56.42087511,77.07868892,0
28.85484988,59.22333106,71.75861726,0
27.11833622,58.1365107,72.40831056,0
25.37041592,59.60693171,70.81921489,0
21.85311456,58.36224539,61.35209762,0
18.84768142,56.44757973,58.55567504,0
15.77728165,54.05560379,55.49147701,0
14.4222985,51.58450616,58.49573328,0
11.92429607,48.34138473,55.4580026,0
8.768177242,45.22905101,55.30484647,0
8.599397442,44.69868737,55.61965528,0
6.247890342,41.67229821,57.48084139,0
5.727054793,42.57765842,58.57853852,0
5.708309241,43.33976176,60.40958523,0
6.053213031,42.95979171,57.61362745,0
6.707187624,44.59201272,57.94215348,0
9.759993079,49.73514949,64.02952876,0
15.88462822,53.02450628,62.23623396,0
19.67164261,55.17265453,61.93970852,0
22.35365264,56.37781844,78.01643314,0
27.34253158,58.27445286,78.83049808,0
30.4035203,55.24144153,75.37912601,0
32.58968028,51.64592153,73.86322667,0
31.68898083,46.35222436,69.71205961,0
31.53479191,41.16294803,67.62277292,0
31.53479191,36.59204044,67.35777572,0
29.9338215,31.3104269,65.60626061,0
29.9338215,26.2108314,59.97208773,0
28.8089392,20.83141199,59.97471745,0
28.32476104,18.84063111,58.93156898,0
26.58070362,14.1276583,53.25385115,0
25.95590642,10.40049151,48.07217227,0
25.22860768,8.539409825,46.93838932,0
24.74899038,8.544304824,48.03068743,0
24.51442371,8.154999128,46.61051609,0
24.87696325,8.154999128,47.20663563,0
24.88152393,9.656791651,47.48955292,0
25.36493616,11.66482665,49.0141757,0
26.57890859,22.05775226,60.53043474,0
27.19246551,30.64686964,61.9090834,0
26.93922615,38.90433457,64.73486471,0
26.6784342,46.26047272,70.29820962,0
27.02262855,49.44985927,73.26703537,0
26.15416969,53.36336944,77.47858952,0
26.15020564,53.95298459,76.17870426,0
23.39984479,56.80196308,64.22370197,0
21.31532638,55.70135072,59.7869675,0
10.65093026,44.49297094,56.34597511,0
6.554877074,37.50066128,57.02475227,0
5.441552726,34.63652323,59.81591634,0
7.854958324,36.53562034,59.7242533,0
10.31639047,38.64021302,62.63564462,0
10.82952899,38.3028518,63.62371432,0
10.53851427,37.68329038,64.80326031,0
9.708347519,36.79520376,72.36774163,0
16.52579639,44.82947735,76.64833128,0
20.61815867,49.07682234,80.10838027,0
26.16268759,46.55816316,71.8109543,0
27.87328801,36.09909693,67.92030346,0
27.28121112,24.50123145,60.23670746,0
25.83675422,16.54344562,62.27174258,0
27.16165816,13.88797549,61.13679126,0
27.16165816,12.76954486,59.2645123,0
27.28420729,11.7600963,55.58980163,0
27.40267077,12.09643426,54.11303422,0
27.40267077,12.5940797,55.54549288,0
27.40267077,13.59637255,56.98467318,0
27.0468284,14.1008981,57.48919873,0
26.57249509,14.13325861,57.99589255,0
26.57249509,15.77037611,55.46067681,0
25.49755149,16.67706236,56.91342067,0
25.96635391,25.47829899,59.01031868,0
27.29301676,32.56294469,63.59001145,0
27.19650446,37.89216028,65.2478114,0
27.8114064,43.73570147,70.51742934,0
26.34939393,46.39591468,72.95045672,0
25.31968691,47.37612044,76.11432166,0
23.33602489,46.06278566,74.23571721,0
21.59517683,47.44406806,76.32869287,0
19.69108891,46.38978545,76.92424447,0
15.66198004,43.85564326,70.8131978,0
15.7597268,46.00170712,66.3965832,0
16.48886001,47.58780514,57.62861763,0
16.30950504,50.16577529,57.89799668,0
13.65673158,48.85063882,50.2756131,0
12.73552212,49.29437081,49.15441522,0
11.64304372,48.57481583,49.14004734,0
9.517278333,47.11152451,48.67892835,0
6.099544603,45.46537532,52.83715211,0
6.099544603,46.46834177,51.53821299,0
6.745163066,45.98169387,53.4118826,0
9.764026589,50.10238444,58.65437424,0
15.50116849,52.97581962,71.43672938,0
19.05787127,55.02923847,81.32901411,0
25.01220652,59.11701332,78.00310069,0
26.56947169,59.11807415,76.59423171,0
29.12257059,56.24264006,76.79148701,0
30.55423905,49.85055943,70.74301816,0
30.89473659,43.19332644,69.46318841,0
30.12875782,36.88951885,63.32137016,0
27.94093498,29.34890676,60.43654787,0
26.32336161,23.22535685,55.93057133,0
24.25255674,18.83985925,54.65102317,0
20.34582149,12.40288312,54.03642246,0
18.59521632,10.35436744,54.88377614,0
18.07778287,9.306602401,54.75097648,0
18.05967431,9.769700051,54.16234705,0
18.74041172,12.65303563,55.91733104,0
21.41152319,25.22428489,59.7174974,0
22.83946442,32.35107399,62.1169146,0
24.6465557,40.69560154,65.62231577,0
24.17935803,49.60045704,72.3003919,0
22.10307921,51.82630813,80.46828691,0
20.30788894,49.06152268,77.35784767,0
16.62510583,45.7005844,78.39947435,0
14.99022469,47.73012893,76.12397921,0
10.34498823,43.66778015,60.2551187,0
5.045135089,40.82629795,62.19386884,0
1.188619439,40.3478347,63.16322291,0
0.9859627466,0.2397926026,66.59462347,1
0.9988054943,0.3148911948,67.14930727,1
0.9988054943,0.3415726586,68.1540226,1
0.6765423789,0.6437457142,69.16992597,1
1.21094996,1.178153295,70.47531722,1
1.196882742,1.113201739,72.5278111,1
1.717480983,1.119452812,73.30446543,1
1.714891759,0.545091299,72.86988601,1
1.731790675,0.009912764523,72.42481416,1
1.738983681,0.009912764523,71.46431405,1
1.728883949,0.55042287,71.34763844,1
1.728883949,0.55042287,71.34763844,1
1.728883949,0.5552895802,71.35250515,1
2.269297949,0.01000887046,71.03454986,1
2.269297949,0.005051201566,69.74226325,1
1.756300123,1.60628344,71.15094331,1
1.403380013,1.60628344,70.21232216,1
1.027171126,2.151748641,70.74768763,1
1.216478123,1.611334642,70.74768763,1
2.45904399,1.621145914,71.29800908,1
1.738983681,4.250654575,73.79531444,1
1.97516124,9.082225099,74.66481204,1
3.939912637,16.03649474,77.09447711,1
10.12951404,28.20206105,78.85606159,0
14.80131725,36.2103533,81.70285503,0
18.29073106,35.19390724,77.7903102,0
20.51686716,31.25264037,73.96526564,0
20.40588815,18.9227494,66.33964321,0
21.97037902,13.06209073,57.62583688,0
20.77826408,8.648156976,57.28513561,0
19.29487409,6.630988443,59.99155639,1
11.73776779,4.488955158,62.93810148,1
12.76056629,7.300809596,69.03030542,1
13.66186338,13.64860507,74.04038608,1
14.29312374,22.35515882,77.14714833,1
8.280682243,13.33674743,80.93714389,1
1.0672795,10.4561184,84.91832462,1
5.535899683,9.751234522,82.98029527,1
1.43288605,11.66029275,89.38134176,1
5.789008845,16.02596418,90.98621491,1
0.9386125872,27.31430681,86.26123503,1
12.35894466,48.97400206,82.89668249,1
10.76987337,45.64358138,66.35140644,0
16.93703588,46.47893366,71.70128748,0
22.44396063,44.80434929,72.787719,0
26.39732782,23.34423905,66.02410485,0
27.64613799,9.288133201,62.33180131,0
24.04169834,12.96463808,66.49673806,1
23.96086299,13.85567446,67.69257529,1
17.10957598,10.07158875,74.7254128,1
3.879865336,4.256603492,78.23835417,1
5.599175044,7.955141233,79.37890632,1
6.117404239,13.86550186,86.27600922,1
1.6755634,9.69575346,88.35116828,1
0.7181064165,11.33355589,87.62152681,1
1.099665362,16.59676938,92.61088751,1
0.7196112086,19.81947153,95.86960044,1
2.272856191,24.20837358,93.33902579,1
1.763188343,36.24714196,65.92450174,1
1.193489424,36.86989765,66.93848047,0
14.60279192,46.20386455,63.77512333,0
22.80632586,45.62530428,76.79633414,0
22.7771685,36.53216176,73.18515737,0
23.40468955,23.62937773,78.26691584,0
22.24170445,23.23884044,80.02633932,1
12.72816896,9.10210653,74.17030105,1
10.91136821,9.49624213,78.40106226,1
10.13313091,7.508228272,77.1912857,1
12.09138386,13.52805138,82.7819711,1
6.613460482,7.957525227,86.88732265,1
4.01089828,5.271375929,90.10877211,1
1.067069409,1.067069409,85.41915003,1
0.4312701441,0.429121999,86.51466134,1
1.657854044,0.7826205955,82.0673649,1
2.546897835,0.2216745949,82.70387902,1
3.057614027,0.2989967875,81.39247939,1
3.057614027,0.8703444962,80.24668137,1
3.057614027,0.8703444962,79.89409641,1
2.653098946,0.9355109051,81.42499386,1
2.912918103,1.599440459,81.42499386,1
3.978972849,2.261384808,81.42499386,1
2.912918103,1.599440459,81.42499386,1
2.424437886,1.514626421,81.09793277,1
2.424437886,1.514626421,81.09793277,1
2.306964548,1.495463864,82.31809538,1
2.745208743,1.495463864,81.0342,1
2.632434869,1.414423211,79.76519724,1
1.425322161,0.5750519955,65.59107539,1
1.288892192,1.041626676,67.30620505,1
2.305191966,1.041626676,67.30620505,1
1.961606755,1.05118075,68.19859051,1
2.173427915,0.004692144737,68.92779055,1
2.69428429,0.5161642298,68.92779055,1
2.69428429,0.5208563745,68.92309841,1
3.89209527,0.5256346065,69.77514057,1
3.887317038,0.5208563745,68.89516142,1
3.887317038,0.5208563745,68.89516142,1
3.887317038,0.5208563745,68.89516142,1
3.882624893,0.5161642298,68.36911316,1
4.707852244,0.5208563745,67.5205656,1
5.042451069,0.5208563745,68.36911316,1
5.013113755,0.5161642298,68.36911316,1
5.042451069,0.5161642298,68.36911316,1
4.164279388,0.5161642298,72.1496817,1
4.164279388,0.5161642298,73.03385189,1
4.164279388,0.5161642298,73.03385189,1
3.831292678,0.5161642298,73.30075577,1
3.942488307,1.041626676,72.42874122,1
4.60299553,1.041626676,72.42874122,1
4.272918994,1.041626676,73.55962048,1
4.26336492,1.05118075,73.30075577,1
3.721775225,1.562224917,73.30075577,1
2.891629212,2.063819728,73.30075577,1
1.244393805,2.063819728,71.56505118,1
0.3988731517,2.5791475,71.56505118,1
0.2532426574,2.584676103,71.79506853,1
0.2851103791,3.096589238,71.45889886,1
1.223930225,4.132700134,71.98426816,1
1.397619758,5.738319249,73.44964009,1
0.2999751623,6.794877578,74.86486739,1
5.445408044,18.03065064,78.05497188,1
12.39922237,31.34195616,79.82970964,0
18.02677432,36.8061826,82.7447582,0
24.46987621,41.12545141,86.60440184,0
30.13088443,34.43441914,76.46528164,0
29.84862144,22.48762894,70.35977109,0
26.25024237,22.57791052,69.06237743,1
10.76211821,12.96867376,71.59889393,1
3.545283715,8.483465218,74.1324133,1
16.18625624,20.57291454,82.76507136,1
10.34805707,20.67942822,87.32536713,1
8.638822198,15.43384628,82.82157666,1
3.686344447,13.7642738,82.45594207,1
2.287220153,10.42194574,87.60575223,1
1.797084132,10.23015782,89.02836825,1
4.045438262,13.9877594,92.43818347,1
6.465209285,42.35859779,85.96292908,1
12.51432811,49.49258148,71.53517851,1
9.232590764,45.9693185,63.61390207,0
17.85907663,43.31531568,78.69006753,0
22.02484593,30.66108158,74.96025073,0
26.35028116,13.56548824,67.71782729,0
26.29306154,9.486980645,70.42115836,0
26.86209681,13.16756639,71.5733453,1
19.28814018,10.84132968,70.98009804,1
21.75544786,17.2414594,79.15969455,1
6.995977831,5.687282472,79.01628333,1
12.18280655,12.87791318,83.81937192,1
9.002893796,13.67130713,89.29845409,1
6.701113924,11.55148338,84.72324659,1
2.053321704,12.37201929,91.67047021,1
2.500231807,18.99566075,96.11550357,1
3.589134011,18.60025455,96.54203815,1
1.561502181,28.7193986,96.99427536,1
5.753925552,37.79553497,71.8244486,1
9.799381722,40.0988061,69.02628355,0
18.19128231,38.92539908,79.19662474,0
19.30740595,24.6884654,79.3302172,0
19.47194559,14.09879732,80.91934879,0
22.33353614,5.433954969,77.05819598,0
25.65346387,11.94021229,75.94809981,1
24.32398804,11.46290482,74.50825809,1
17.75133844,11.59217541,79.28687698,1
15.5307983,7.460566126,77.31961651,1
13.76615452,6.725010143,78.5147495,1
14.0914383,8.421483872,79.72024718,1
9.122896205,9.272884814,82.44852499,1
3.431676885,2.745052165,86.1462109,1
2.05648522,2.699027773,86.34883851,1
